Time,X0,X1,X2,X3,X4,X5,X6,U0,U1,U2,U3
0.0,2400.0,450.0,-330.0,-10.0,-40.0,10.0,7.600902459542082,0.8208483437550365,1.1829562617679656,1.9201099273748055,2.3999999997059693
1.0,2389.0517027756573,410.7632639135368,-318.9451153214791,-11.896560773070842,-38.47341256271695,12.109756487056606,7.599702459542229,0.8218339529852131,1.0077117677585996,2.020630130957346,2.402881728384599
2.0,2375.649206575033,373.0053961258091,-306.0548527132514,-14.908400060433536,-37.04224341865654,13.670756664988664,7.598501018678037,0.822821931423039,1.2353305728590054,1.8933181112916737,2.405770383802942
3.0,2359.801937478538,336.8546954447694,-291.34491273309504,-16.78609880018477,-35.25909901170019,15.749108263465825,7.597298133486135,0.8238122865598121,0.6192201947114276,2.1770543974817986,2.4086659897354497
4.0,2341.4631649429907,301.92623492195554,-274.39514253581467,-19.891431694899435,-34.59773328770227,18.1504265605048,7.596093800491268,0.8248050291006137,1.6336994468291783,1.570472733357161,2.4115685737914827
5.0,2320.4808755219397,267.9496891389063,-255.49845676596885,-22.073119751389235,-33.35529757743752,19.642934509185412,7.594888016204372,0.8258001657416834,1.3431425573503557,0.8768309192013612,2.4144781589400104
6.0,2297.0945075074064,235.2949312654257,-235.3629869281451,-24.699585381765775,-31.9541519321875,20.62799335881007,7.593680777124902,0.8267977055804283,1.9438897490905154,-1.1723972943339522,2.417394771005202
7.0,2271.067008471726,204.07796299570177,-215.2023000341477,-27.355380178742863,-30.4797339108603,19.693368004342307,7.5924720797394,0.8277976587201363,2.1695778559073964,-0.6823665968488548,2.420318437161006
8.0,2242.2346517334577,175.1754702084552,-195.34602483674868,-30.309263713988244,-27.32518375798629,20.01915579724942,7.591261920520819,0.828800031751082,1.602624675505321,-1.6176484641673516,2.423249180412803
9.0,2210.866148936764,148.39778549473317,-175.93829431948745,-32.42771774396662,-26.230149257438264,18.796296013308925,7.590050295930612,0.8298048340933869,2.070758716164171,-0.9538152588566988,2.426187027288441
10.0,2177.0225632831666,123.68349943968224,-157.63270299228145,-35.25938669176615,-23.198368664624756,17.814861084486868,7.588837202416968,0.8308120768078288,1.024657853011075,-2.039729190760063,2.4291320061190897
11.0,2139.918250446772,100.96391114324234,-140.776381020755,-38.94921788121597,-22.2407426924261,15.897774794742757,7.587622636413909,0.8318217655180725,2.231656152914359,-0.4927633311772929,2.4320841391128223
12.0,2100.178866032443,79.92395507351233,-124.96478434761038,-40.529497985429366,-19.83913604684026,15.7253983107769,7.586406594344353,0.8328339113131935,1.6124568067564806,-1.6235130315099713,2.4350434550729103
13.0,2058.4069884368664,61.10756757893063,-110.2442168170369,-43.01421210220495,-17.79360107700716,13.715719512922586,7.585189072616816,0.8338485223435724,1.0594398507379363,-2.031291407301596,2.4380099790639984
14.0,2013.9067598286922,43.644716622030835,-97.55268381965769,-45.986230552018746,-17.1320525435294,11.667340916552458,7.583970067627284,0.8348656077867316,2.2657847860038145,-0.35723968062910394,2.4409837376957686
15.0,1966.3510219370853,27.58759194476522,-85.91646343212392,-49.12519782751188,-14.982128082950878,11.60508174200174,7.582749575758436,0.8358851765618974,2.2589761960060035,-0.4138673574347417,2.443964757314627
16.0,1915.8131246311555,13.78659367727263,-74.61742349456723,-51.950544695957625,-12.619811279672373,10.99297822621932,7.5815275933797786,0.8369072375883062,2.26535510351492,-0.39412041626083133,2.4469530642730346
17.0,1862.1722314975411,2.3339589770780567,-64.08256512382661,-55.33119010052259,-10.285391257849163,10.076718844417135,7.580304116847642,0.8379318007202203,2.296186855662229,-0.16626527897660778,2.4499486861575055
18.0,1805.5806924706196,-6.7477104769827525,-54.183918966191406,-57.85183487200222,-7.877895039310382,9.720553184488347,7.579079142504563,0.8389588746036178,2.295767689972054,-0.2063226792732652,2.452951649161847
19.0,1746.4420935960602,-13.373902474861222,-44.38337750840115,-60.42530767993706,-5.374430825068985,9.880508636097648,7.577852666679982,0.8399884683557851,2.2348202774073416,-0.5759650857396876,2.4559619800967045
20.0,1684.3945497197228,-17.687309553188282,-35.09342024435554,-63.66973329277596,-3.252321702321224,8.699388013851197,7.576624685689934,0.8410205924362277,2.2839548130905776,-0.3504447848862775,2.458979707658105
21.0,1619.0326912755004,-19.781123394402456,-26.393856922622415,-67.0539325153764,-0.9352313010714256,8.699719107992756,7.575395195836105,0.842055254654633,2.0452598748484196,-1.0813517034691698,2.4620048580660243
22.0,1550.5420093701548,-19.708958143495675,-17.939081008406284,-69.92738688662496,1.0796210789868643,8.209815748538457,7.574164193407072,0.8430924651659123,0.936339319024601,-2.1186959665735796,2.465037458226167
23.0,1478.977278857753,-17.406414447011553,-10.82718528863537,-73.20202021959821,3.525520057726113,6.013955084657503,7.572931674677959,0.8441322356021412,-0.9822339074033221,-2.1009674027713237,2.4680775362081535
24.0,1404.0459145586092,-14.600829671409336,-5.747648871818112,-76.66074020664547,2.0857100578222907,4.145129912833165,7.571697635909855,1.7762352263307246,-0.5270696022979258,-1.6351285557945472,2.471125119481652
25.0,1326.8121768317367,-13.1021685055107,-2.445291065936393,-77.80676121261375,0.9116233494205085,2.459595622306432,7.5704620733501145,1.3921241243736782,-0.06455505601338751,-2.0443558648089817,2.4741802364066507
26.0,1247.815639354479,-12.08436027498003,-1.3730805090933766,-80.18630911296589,1.1240222206068073,-0.315176277685138,7.569224983231911,2.5641065652336437,-0.04845328728111695,0.04880595900979426,2.5650286970050136
