Time,X0,X1,X2,X3,X4,X5,X6,U0,U1,U2,U3
0.0,2400.0,220.0,-47.0,-20.0,-18.0,24.0,7.600902459542082,0.23241397847558726,1.0722737743213553,-2.1345290871735405,2.4000004343662464
1.0,2378.260044414439,202.5381274214352,-24.0668202362997,-23.494746210569005,-16.929907516309445,21.846104968202567,7.6203640652392055,0.5789684153914997,1.0341022172911185,-2.0332984155140355,2.353482332790995
2.0,2353.1986897734123,186.12743156659997,-3.236946896620161,-26.617039427197696,-15.887864527091693,19.804655774458748,7.630279959073736,0.8094672166352309,0.9968036705570417,-1.9441447571057973,2.329925670439135
3.0,2325.1303594092337,170.74028009648256,15.596028055117252,-29.506427426151816,-14.86667531574807,17.862655701584817,7.629169696448293,0.9834253810362514,0.9682814722788593,-1.8804608878527285,2.3325581769510992
4.0,2294.2596870289835,156.36019554065984,32.51881930082395,-32.21084457090866,-13.890674232608651,15.991684760944251,7.618071122966623,1.1273875329065264,0.9520160236392444,-1.840454791705352,2.358942818971465
5.0,2260.7566427547304,142.9481081625779,47.590618127938,-34.78461721065788,-12.92809906628864,14.150131594911176,7.605827628701173,1.269676494885408,0.9330362931059611,-1.7946656165807002,2.3881917475383854
6.0,2224.751033543367,130.48922708823284,60.84373421483284,-37.226149278043266,-11.99233634403819,12.34220925634645,7.598181126528432,1.434890573852191,0.8974655219665175,-1.7108638192590424,2.406534955789857
7.0,2186.386560380433,118.94843626694995,72.33080551996329,-39.49569619876893,-11.08740548377148,10.637027381579465,7.584990856319303,1.5832072757823508,0.865976388380116,-1.6397917371790784,2.438314445797983
8.0,2145.8267577690935,108.29693613733455,82.1482083966493,-41.62411118469495,-10.20853479600719,8.99201152110058,7.5831258505761205,1.7373766574700176,0.8080308150691522,-1.5152515720256718,2.442821890806713
9.0,2103.2156816713755,98.49543081036853,90.38284378455391,-43.61178786678282,-9.401467076225744,7.491276723651712,7.571100274749171,1.8649846459623716,0.7687381587845303,-1.4288131478478083,2.4719699311577648
10.0,2058.6807853494206,89.48143837711744,97.1599435368086,-45.45322144124864,-8.631639333010815,6.053755567696879,7.572584404786807,1.9862510909360802,0.7025946479683536,-1.2860753598378591,2.4683643988873896
11.0,2012.3651380780489,81.20428596857661,102.570872146678,-47.17562970132145,-7.941397491029363,4.759590124292735,7.57715161643829,2.076748962057111,0.6391985794827925,-1.147512076569689,2.457284086027741
