Time,X0,X1,X2,X3,X4,X5,X6,U0,U1,U2,U3
0.0,1840.0,1020.0,-650.0,-48.0,-11.0,7.0,7.600902459542082,3.283748999440833,-7.607544692983629,4.847912432944319,9.600127996069205
1.0,1791.7859615583047,1005.2013265222824,-640.5862303412305,-48.54067748083934,-18.523164483674687,11.83937898720587,7.59482239776148,1.6535780668672448,-0.9777944640005348,0.6223185851593803,2.4147387887642253
2.0,1742.2251978703562,986.1851732589535,-628.4242738661907,-50.62007905227618,-19.342952382730346,12.572371841590567,7.576674825714118,1.6453724081246315,-0.9327781482080147,0.5905951055868096,2.458578318979562
3.0,1690.5757088339703,966.3855970744798,-615.5458431770944,-52.754638196182455,-20.235093145394867,13.366947808642832,7.568204324678544,1.6757916805368007,-0.8950342402619518,0.5626148988634017,2.4791831437632936
4.0,1636.796378493357,945.7123837653871,-601.8869551522712,-54.86614324891279,-21.273998325127423,13.934197481762459,7.571850370895216,1.691438827008707,-0.8462137273705317,0.532213751207104,2.4702645482011576
5.0,1580.9332617658251,924.004874505906,-587.6889638832264,-57.04694652260615,-22.24287237845094,14.467625098952912,7.5838150917852225,1.7088511915083324,-0.787499836171534,0.49562182284002176,2.441243101948203
6.0,1522.8875828489845,901.3565240106237,-572.9749785005114,-59.17672272204832,-23.154889095242986,15.042059228827274,7.588329637521044,1.7659863140654268,-0.7291347749214566,0.45788149167737485,2.43033927405304
7.0,1462.7451942275763,877.8481653125726,-557.7180115605612,-61.14425938260657,-23.8661744814016,15.359253833279697,7.59799131557392,1.8201679745128145,-0.6735287981769098,0.4245611021240855,2.4070493600411282
8.0,1400.6705513690392,853.6346449332032,-542.156755607043,-63.034925112782894,-24.435577642041377,15.894323432240013,7.613383364283888,1.84139799834748,-0.6125709786861581,0.3846684576372264,2.3702605887028767
9.0,1336.7036946713595,828.8892980754528,-526.071980458735,-64.77944391807864,-24.939858471687142,16.341675050124046,7.614172928593475,1.8832835441325546,-0.5682931268167243,0.35057127829681173,2.368478010996114
10.0,1271.018842910554,803.6472995651474,-509.56314058376455,-66.62902064340673,-25.619105363208288,16.881120039685626,7.616076658133352,1.9394275375472103,-0.48751451414362645,0.2961839374961232,2.3638704989916732
11.0,1203.4897602712372,777.8138967952943,-492.5360835784503,-68.31756369040905,-26.107832008474336,17.18711969294334,7.611808440460906,2.0040891064067075,-0.4231648222004621,0.2530115811752147,2.3740349733307085
12.0,1134.3198087088242,751.4999185603428,-475.2197341145173,-70.1307093393586,-26.716027190315323,17.439956066665342,7.6167016942910415,2.065190804562113,-0.31516195489055354,0.1854335871456603,2.362413613076569
