Time,X0,X1,X2,X3,X4,X5,X6,U0,U1,U2,U3
0.0,2400.0,220.0,-47.0,-20.0,-18.0,24.0,7.600902459542082,8.440661596566922,2.2722435556184495,-3.9623585858311836,9.597305701456134
1.0,2382.3641946979387,203.13791576797084,-24.980745103508973,-15.271560406174249,-15.724306227802835,20.038490608569898,7.596103806691354,8.135609865066543,2.1400701125423813,-3.72482570753389,9.200129233959208
2.0,2369.304450787706,188.4850340244071,-6.804289592727741,-10.847880146216761,-13.581586293945708,16.314402348305784,7.591503742074375,2.155722968138279,0.5535717115977419,-0.9614773405157562,2.42446501144105
3.0,2357.678550475498,175.18139116639108,9.029711030131907,-12.403908223962661,-13.025673199685022,15.353594214147575,7.5902915095686545,2.1760827378254195,0.5452973284804563,-0.9450484478292691,2.4342975410679397
4.0,2344.506838553107,162.42960256617022,23.911103984167365,-13.939503546581877,-12.477878090461171,14.40918707944896,7.58907436079812,2.187506381099033,0.5347638254294584,-0.9247151682666659,2.434390489870435
5.0,2329.805279122577,150.220419972563,37.858242687712504,-15.463603470111915,-11.940461268422585,13.485085801017876,7.587857165553185,2.201280025813883,0.5247739167973695,-0.9053039338837114,2.437334636725519
6.0,2313.5865419060906,138.54373659009224,50.890972233417195,-16.973859336380823,-11.412879809760236,12.580368847038917,7.586638498234822,2.2106995660865065,0.5137706420131357,-0.8841560338432566,2.4357549890173513
7.0,2295.8622932326552,127.3892100583416,63.029545536925255,-18.474626624266342,-10.896147597801754,11.696773408444788,7.585420620740313,2.226996097690509,0.5042245724952271,-0.8654703289912873,2.441887452512782
8.0,2276.645459487698,116.74671946829179,74.2938532792015,-19.959029687536862,-10.388808129669265,10.831837804110812,7.584199677014057,2.2505547111061444,0.49624826087809876,-0.8494820765404401,2.4561920231419654
9.0,2255.956035347017,106.60765616215946,84.70120679368324,-21.419807589217648,-9.88929341625415,9.982865019164167,7.582971581002486,2.2549567217685516,0.48438306512085105,-0.826904049524605,2.4501503529685946
10.0,2233.8080670644754,96.96225026261342,94.27086401877187,-22.876118230589377,-9.401493224463286,9.156445324434866,7.581746505826001,2.262985639863917,0.47280318513033553,-0.8047064384132784,2.4479022244132076
11.0,2210.2078345824066,87.79893009880047,103.02518813165436,-24.324336241303612,-8.92512193596731,8.352198891454025,7.580522554713795,2.2893105239839997,0.46508084532650673,-0.7890828028375253,2.465744447558105
12.0,2185.1725778405,79.10819510483596,110.98306566388995,-25.746166918195094,-8.456323335093234,7.563552227319667,7.579289682490016,2.294382799255839,0.4530834877907182,-0.766218571162916,2.46100965701885
13.0,2158.718057269997,70.88033426330989,118.16371691097507,-27.16286416077853,-7.9993735513561885,6.797746421391397,7.5780591776615065,2.305217609711566,0.44253670251875477,-0.7458776777020752,2.462966975007992
14.0,2130.8522868179616,63.10422413400877,124.58872135048902,-28.56866691153457,-7.552821979321115,6.0522587001822306,7.5768276941740025,2.319183489714931,0.4319756947846529,-0.7253688006402701,2.4680712304966557
15.0,2101.587725819851,55.769459120316846,130.27848132308932,-29.9604454835266,-7.116683456464921,5.327257575692807,7.575593658558754,2.330634001792079,0.4212022447272217,-0.7045681160486555,2.4709679286065964
16.0,2070.937140073973,48.86551960090528,135.25362959544304,-31.34071664236572,-6.6911710690943,4.623035389613476,7.57435817459445,2.3410674118259944,0.41026251445867506,-0.6834901914466136,2.4730692972018216
17.0,2038.9115277328933,42.38169608999027,139.53508399714372,-32.710498912901386,-6.276451492996579,3.939869925715957,7.57312163994585,2.3529418763820322,0.3995078293206235,-0.6627075888361899,2.476918202955752
18.0,2005.522097499338,36.307288104027144,143.14375386180677,-34.068352662213144,-5.872340106978128,3.2774664053095703,7.571883180844372,2.3635750304080676,0.3885378220476225,-0.6415639434375264,2.4797283839479003
19.0,1970.7801565298194,30.631579558969655,146.10058192545037,-35.41552062448282,-5.479052668509493,2.6361864152670105,7.570643316652398,2.374004131739632,0.3775166055625679,-0.6203339208464067,2.482585061985713
20.0,1934.696287864933,25.343720735947954,148.42673518223845,-36.75220829373765,-5.096640714972144,2.0161168836224164,7.5694020241214055,2.3838507816051258,0.3663937743148841,-0.5989329428954865,2.485097598358509
21.0,1897.2806798473448,20.432785200774624,150.14350984517935,-38.07899957292351,-4.725206130556312,1.4174293204552038,7.5681594753222265,2.3925834959739647,0.3551918664899183,-0.577429444154563,2.4867747442410617
22.0,1858.5426711685175,15.887755958282014,151.2723394224612,-39.3970098609999,-4.364828141881036,0.8402268058546292,7.566916087950106,2.406185535181395,0.3444482183755983,-0.5565921503253461,2.493625602313907
23.0,1818.493476757736,11.697805392733398,151.8343761369827,-40.70137127151019,-4.015048901979439,0.2838436846229333,7.565669275148949,2.4133155827101804,0.33289230993915225,-0.5344758417264102,2.4941079328436175
24.0,1777.1435087747593,7.851928402889579,151.851079165416,-41.99855725799794,-3.6766809621531613,-0.25044046978161116,7.564422221182527,2.422908215266857,0.3216537617668931,-0.5128622308042132,2.497393247146135
25.0,1734.5011731853062,4.338872395210297,151.34429641269358,-43.28610673006668,-3.3494069678841596,-0.7631277838246362,7.5631735245589535,2.4312391499566246,0.3102406833088859,-0.4909694597802373,2.4996448593130087
26.0,1690.5754749141965,1.1474560985178188,150.33576458229214,-44.565282870768556,-3.0334015401894345,-1.2539385298033596,7.561923702129297,2.439858520288018,0.2988551897161522,-0.4691134777575184,2.5024571906457496
27.0,1645.3749307628552,-1.7335752680058025,148.84734213355168,-45.83579873937858,-2.728637114203009,-1.7229089253989356,7.560672473533974,2.447017434697317,0.2874524984449966,-0.44729018845289426,2.504115862403596
28.0,1598.9074700284878,-4.31547129289772,146.9008533559526,-47.09911628604793,-2.4351308316025326,-2.170071092272121,7.559420415602772,2.457533511422586,0.2760532040434311,-0.4253268466366579,2.509298632125097
29.0,1551.1819688665869,-6.609488418010487,144.51817679018956,-48.3518798435986,-2.1528793621930973,-2.5952844065066127,7.558165766286709,2.463284636058979,0.26431614899249745,-0.4029182113539856,2.5099756470645573
30.0,1502.2065980353116,-8.627050370574482,141.72148422414438,-49.59885588140255,-1.8822204251226502,-2.9981029947679696,7.556910778463177,2.4716628641857388,0.2528364131955044,-0.3808908702860492,2.513587365635038
31.0,1451.988457842019,-10.379620900312638,138.53298002871628,-50.83741881855798,-1.6228965163171694,-3.3789075693752957,7.555653984780359,2.4776079598710847,0.24111990587141846,-0.35851090311269085,2.514997080942287
32.0,1400.5347440631397,-11.878653363887048,134.97485482029975,-52.07000330872273,-1.3751442358770936,-3.737344922851934,7.554396486239888,2.4847151536784517,0.22949977241741032,-0.33626371976145114,2.5178469092577074
33.0,1347.8520154284172,-13.135671058708198,131.0694097209784,-53.295448784259875,-1.1388669486269616,-4.0735472541065185,7.553137562785259,2.4910069293649992,0.2177948542600146,-0.31389125819013636,2.520134508860965
34.0,1293.9470024795046,-14.162191260687603,126.83894268403336,-54.51457219298554,-0.9141492009308009,-4.387388700307322,7.551877495530828,2.4966997313111774,0.2060361636274281,-0.2914371234532953,2.5220816925980345
35.0,1238.8257270275142,-14.969800233893105,122.30585572492856,-55.727974047479016,-0.7010444278810044,-4.678787000182706,7.550616454684529,2.502098374369209,0.19425345933081808,-0.2689476684296019,2.523997536052961
36.0,1182.49376277552,-15.570122763390351,117.49260994506285,-56.93595005057983,-0.4995762434978466,-4.94770624338585,7.549354455916502,2.5067530644154017,0.18242689999201417,-0.24640315223594092,2.5254317105111532
37.0,1124.9561628246881,-15.974817138407468,112.42171222739037,-58.13924570370134,-0.30978803199399474,-5.194090776986081,7.548091740061246,2.512345712633419,0.1710546617878887,-0.22469030338180515,2.5281666448259106
38.0,1066.2180757384765,-16.195335938158337,107.1152817404403,-59.336924569853025,-0.13122503372104727,-5.418771686965122,7.5468276567388335,2.517702094036244,0.1611973670524139,-0.20589241433467761,2.5312448116075186
39.0,1006.2849994583404,-16.24214674574848,101.59356490008004,-60.52922430662987,0.03762799222894697,-5.624663401608392,7.54556203433303,2.5225560703049985,0.1530121557477176,-0.1903223858443478,2.5343489405559074
40.0,945.1620613027501,-16.12412338819273,95.8737372038585,-61.71664849894046,0.19844332035944623,-5.8149933305921,7.544294859862752,2.526905312251809,0.14682237861949615,-0.17860126019900335,2.5374604802074225
41.0,882.8538839585083,-15.848305796158476,89.96943617347065,-62.899702818077884,0.35321646367116055,-5.993610018674068,7.543026129622649,2.5306784114352716,0.14338156144028288,-0.17217861949514238,2.5405780818328414
